ds,product_id,customer_state,n_orders,qty,cancel_qty,revenue,avg_price,avg_freight,n_sellers,pay_total_avg,inst_avg,inst_max,share_credit_card,share_boleto,share_voucher,share_debit_card,dow,month,week_of_year,qty_lag_1,qty_lag_7,qty_lag_14,qty_lag_28,qty_roll_mean_7,qty_roll_mean_28,cancel_lag_1,cancel_lag_7,cancel_lag_14
2017-12-06,5ef700515181623872771a16d1371cd4,SP,1,3,0,263.61,67.0,20.87,1,263.61,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,3.0,3.0,,,
2017-12-06,5f504b3a1c75b73d6151be81eb05bdc9,PE,1,1,0,708.95,618.0,90.95,1,708.95,5.0,5.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,60184212dae4e6b0da32bf54271a8c4a,SP,1,1,0,383.08,369.0,14.08,1,383.08,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,617186c3d97ea56c9c683a8a3974e8c1,MG,1,1,0,101.34,84.99,16.35,1,101.34,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,1.0,,,,1.0,1.0,0.0,,
2017-12-06,64315bd8c0c47303179dd2e25b579d00,SP,2,2,0,229.48,89.8,24.94,1,114.74,2.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,1.25,,,
2017-12-06,671d1f1a67e731435bc7a91569004038,PA,1,1,0,64.17,41.5,22.67,1,64.17,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,6a8631b72a2f8729b91514db87e771c0,SP,1,1,0,38.379999999999995,25.9,12.48,1,38.38,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,6c578f7117cc4f3ebc5bfd8a674e7ff4,RN,1,1,0,90.94999999999999,74.99,15.96,1,90.94999999999999,1.0,1.0,0.0,0.0,1.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,6cc44821f36f3156c782da72dd634e47,SP,1,1,0,112.30000000000001,99.9,12.4,1,112.3,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.3333333333333333,,,
2017-12-06,6d7a4492be45dfb8e38e762efe6614a4,RJ,1,1,0,42.089999999999996,27.99,14.1,1,42.09,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,6dc893654777026540369b32aebda760,MG,1,1,0,55.29,38.5,16.79,1,55.29,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,719d571299707561c34ba04ab867b32a,RJ,1,1,0,73.86,56.89,16.97,1,73.86,7.0,7.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,722dc14e0848efdb771dca6de2929c41,SC,1,1,0,91.8,79.0,12.8,1,91.8,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,72d6074ef5c81ec3102b3f2a052c5f49,RN,1,1,0,174.43,139.65,34.78,1,174.43,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,72f50924c42f32d9a236b7602686a49f,MG,1,1,0,246.28,219.9,26.38,1,246.28,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,72fd27ef586cb111f4a1364a61734a6c,SP,1,1,0,108.57000000000001,96.4,12.17,1,108.57,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,731637d822dc03cdbd74407e66c1c443,SP,1,1,0,133.95,119.99,13.96,1,133.95,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,74d3fc5df0de5f9af4a62f87c043485a,MG,1,1,0,110.42,95.0,15.42,1,110.42,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,75d6b6963340c6063f7f4cfcccfe6a30,ES,1,1,0,72.14,56.99,15.15,1,72.14,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,75d6b6963340c6063f7f4cfcccfe6a30,SC,1,1,0,72.14,56.99,15.15,1,72.14,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,76fffd0056ad48fbddac939c05e05cff,SP,1,1,0,56.78,49.0,7.78,1,56.78,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,78a2a96601d7940594f95dbaa4c368d0,SP,1,1,0,165.70000000000002,149.9,15.8,1,165.7,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,79469b17ae739422fe9f4c789d6de229,MG,1,1,0,198.53,176.8,21.73,1,198.53,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,79997ca1a57c069a3bd377b86f844c04,SC,1,2,0,154.38,61.0,16.19,1,154.38,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,79c0ace2ccf0da036e787875a49151a4,SP,1,1,0,450.53,379.0,71.53,1,450.53,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,7b32b1b87594b60dced8abb4531d2986,GO,1,1,0,134.57999999999998,119.99,14.59,1,134.58,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,7c03e2562178adecc404571f7c52db4e,MG,1,5,0,682.5,121.9,14.6,1,682.5,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,5.0,5.0,,,
2017-12-06,7c1bd920dbdf22470b68bde975dd3ccf,SP,1,1,0,70.72,58.99,11.73,1,70.72,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,1.0,1.0,1.1111111111111112,,,
2017-12-06,7c8e2b381bb0fcba5b368961d7823cd2,PB,1,1,0,657.63,599.0,58.63,1,657.63,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,7ce94ab189134e2d3c05f496d635419c,MG,1,1,0,28.75,13.65,15.1,1,28.75,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,1.0,,,1.0,1.0,,0.0,
2017-12-06,7d681d24b9bad757fb34b0d464c350e4,SP,1,2,0,150.0,59.9,15.1,1,150.0,7.0,7.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,7dfaf5d5673b7663f59e93262a2e393b,DF,1,1,0,54.09,39.99,14.1,1,108.18,2.5,4.0,0.5,0.0,0.5,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,82e4ad16521ca131d95e198d507db370,SP,1,1,0,34.0,18.9,15.1,1,34.0,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,84a5ff7347e4371b23168a1b69f2409d,SP,1,2,0,279.24,129.9,9.72,1,279.24,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,1.5,,,
2017-12-06,85fd14e978b92176dd210c046abc3540,RJ,1,1,0,125.42,109.9,15.52,1,125.42,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,1.0,,,,1.0,1.0,0.0,,
2017-12-06,869c418f22e0c0ed9207ff691f279e46,GO,1,1,0,41.989999999999995,32.9,9.09,1,41.99,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,87db1d6af39ede804084ef2f8e6b9b46,PE,1,1,0,63.88,44.99,18.89,1,63.88,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,88c20c5a22f2ca169af8cfc2df00a7a2,GO,1,1,0,85.14,69.9,15.24,1,85.14,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,89321f94e35fc6d7903d36f74e351d40,SP,1,1,0,55.0,39.9,15.1,1,55.0,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,8ae2a62356fe10b4261e16268508ddb5,SP,1,1,0,175.77,159.9,15.87,1,175.77,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,8c292ca193d326152e335d77176746f0,PR,1,1,0,165.8,150.0,15.8,1,165.8,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,8c292ca193d326152e335d77176746f0,SP,1,1,0,162.55,150.0,12.55,1,162.55,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,8c591ab0ca519558779df02023177f44,MG,2,3,0,348.71999999999997,89.99,26.25,1,193.73333333333332,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,3.0,3.0,,,
2017-12-06,8dfb03487cbe37c4d46e3e372a7df1b7,SP,1,1,0,629.48,589.0,40.48,1,629.48,10.0,10.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,8e32a514da51f104caa9cfbad8df8432,SC,1,1,0,70.57,54.43,16.14,1,70.57,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,8e8be416148735cd89189a866eaa5925,SP,1,1,0,405.65,389.9,15.75,1,405.65,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,94f2d239e688aa415a2dd620435e8344,MG,1,1,0,174.20000000000002,149.9,24.3,1,238.15,1.5,2.0,0.5,0.0,0.5,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,95a7d5ca0408f97bdf54c821b173684b,SP,1,1,0,223.02,209.0,14.02,1,223.02,8.0,8.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,96ea4f32befa14bd8ab36fd6827a5e3f,SP,1,1,0,69.33,59.99,9.34,1,138.66,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,97170c28efde1b426f1c52348fe1c086,DF,1,2,0,287.3,129.0,14.65,1,287.3,6.0,6.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,98190f6a2c3253d07ca86525bb238162,SC,1,1,0,100.95,79.9,21.05,1,100.95,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,9824c8a777b0a6ec687de43501ba3aba,RJ,1,1,0,266.42,239.9,26.52,1,266.42,10.0,10.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,983352c530d4df29fc4ca5df21765827,PI,1,1,0,78.64,44.49,34.15,1,78.64,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,99a4788cb24856965c36a24e339b6058,RJ,1,2,0,222.04000000000002,89.9,21.12,1,222.04,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,1.8,,,
2017-12-06,99a4788cb24856965c36a24e339b6058,SP,1,1,0,106.16000000000001,89.9,16.26,1,106.16,8.0,8.0,1.0,0.0,0.0,0.0,3,12,49,,,1.0,,1.25,1.6,,,0.0
2017-12-06,99aa268744e2967e0ed6d3b22a38eff2,SP,1,1,0,134.38,89.9,44.48,1,134.38,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,99f265229d46f700208ad7cb1ff48aae,RJ,1,1,0,44.089999999999996,29.99,14.1,1,44.09,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,1.0,1.0,1.0,,,
2017-12-06,9a442e31dcb07042eca00d73c1933880,SP,1,1,0,35.57,27.3,8.27,1,35.57,1.0,1.0,0.0,0.0,0.0,1.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,9a803c36a15de3fd981f42c0e4cabdea,PE,1,2,0,370.6,148.9,36.4,1,370.6,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,9ac56c8e557ff9cf308163daeda7b26b,SP,1,1,0,67.5,49.9,17.6,1,67.5,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,9afaad66aca8b0c79e4f084a89c9c92b,MG,1,1,0,205.07,189.0,16.07,1,205.07,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,9b564ab4807c6c00dcc56a91c5e1c8a3,DF,1,1,0,115.44999999999999,99.99,15.46,1,115.45,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,1.0,,,,1.0,1.0,0.0,,
2017-12-06,9bc7d25a36d620cf449cfdebe3de132f,SP,1,1,0,74.16,57.99,16.17,1,74.16,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,1.0,,,,1.0,1.0,0.0,,
2017-12-06,9c7a34846a13f5d0a066eb6af9ecbd87,MA,1,1,0,156.16,120.0,36.16,1,156.16,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,9df634af5c467f3b07f3d92f7765aa64,SP,1,1,0,93.78,82.0,11.78,1,93.78,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a0f12db60a5019ce1a4c21fce1697574,SP,1,1,0,112.71000000000001,99.0,13.71,1,112.71,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a10e0fcb1c409869c3c6da4eb13b7612,RJ,1,1,0,69.61,52.0,17.61,1,69.61,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a2f2d194871ef351cfa8271184bfafc3,MG,1,1,0,87.64,69.9,17.74,1,87.64,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a321aef4233c6e0d55788de8b9a3aeac,SP,1,1,0,36.769999999999996,28.99,7.78,1,36.77,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a659cb33082b851fb87a33af8f0fff29,MG,1,4,0,421.12,89.9,15.38,1,421.12,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,4.0,4.0,,,
2017-12-06,a659cb33082b851fb87a33af8f0fff29,SP,1,4,0,408.12,89.9,12.13,1,408.12,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,4.0,3.0,,,
2017-12-06,a662d99595c3b6054702480cb7382afe,RJ,1,1,0,75.07,59.9,15.17,1,75.07,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a7906a8a69acf5b0cb256882e741896a,SP,1,1,0,950.09,929.0,21.09,1,1048.64,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a835dd882c7fb9015ed50ed25e4a1410,SP,1,1,0,42.78,35.0,7.78,1,42.78,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a8aae2d57f0b7d4b495da36a2ea21385,SP,1,1,0,123.05,105.6,17.45,1,123.05,10.0,10.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,a945078e19efed6370a484e25e879894,SP,1,1,0,27.68,19.9,7.78,1,27.68,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,aa68f61c9b2dbcd9cce6c45e80dfbff7,GO,1,1,0,53.05,18.9,34.15,1,53.05,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,ab7be0a001c3104b4931ce39ed70857d,GO,1,1,0,35.01,18.9,16.11,1,35.01,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,aba85c958ea6774626886041ac01acf1,RJ,1,2,0,98.8,34.3,15.1,1,98.8,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,aca2eb7d00ea1a7b8ebd4e68314663af,RJ,1,2,0,190.04,75.0,20.02,1,190.04,3.0,3.0,1.0,0.0,0.0,0.0,3,12,49,,1.0,,,3.0,2.0,,0.0,
2017-12-06,aca2eb7d00ea1a7b8ebd4e68314663af,SE,1,3,0,314.82,75.0,29.94,1,314.82,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,3.0,2.0,,,
2017-12-06,ad88641611c35ebd59ecda07a9f17099,DF,1,1,0,172.62,157.77,14.85,1,172.62,1.0,1.0,0.0,0.0,0.0,1.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,aece157b74fa793277ecc4e94bedf9a0,MT,1,1,0,234.67000000000002,169.9,64.77,1,234.67,10.0,10.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,afc6bc70dc56fcf15c7f9f1e4bc67dda,MG,1,1,0,270.22,149.0,121.22,1,270.22,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,afd664c19120c43a47e34fc71f982d86,MG,1,1,0,31.0,16.9,14.1,1,31.0,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,afeeea6271148ee1bb15173b8187c431,RJ,1,1,0,208.51,189.9,18.61,1,208.51,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.2,,,
2017-12-06,afeeea6271148ee1bb15173b8187c431,SP,1,1,0,212.03,189.9,22.13,1,212.03,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b1642ee7c8c39a5516b207935b1fe108,MG,1,1,0,378.66999999999996,349.9,28.77,1,378.67,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b1d207586fca400a2370d50a9ba1da98,MG,1,1,0,163.79,149.0,14.79,1,163.79,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b2545dd62c61d45d55ebaa04d1cb1e23,MT,1,1,0,127.99000000000001,98.9,29.09,1,127.99,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b32ca9d6896d74d345424426815c06a7,SC,1,1,0,75.07,59.9,15.17,1,75.07,5.0,5.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b365e38a72a4fa2b2cd83e14c0b51754,SP,1,1,0,65.78,53.9,11.88,1,65.78,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b3cf0a98f31b76ed0cec13d9c77102c4,SP,1,1,0,36.65,27.93,8.72,1,36.65,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b596e2d70dd2f5fb5ff9ee2a1c803e5b,MG,1,1,0,285.1,249.99,35.11,1,285.1,5.0,5.0,1.0,0.0,0.0,0.0,3,12,49,,,,1.0,1.0,1.0,,,
2017-12-06,b5e13c9a353102f79c6206ff5cb61a50,SP,1,1,0,101.73,89.9,11.83,1,101.73,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.75,1.4545454545454546,,,
2017-12-06,b623b7cb05ee3248fbe4a6ecbeed79a4,MG,2,2,0,177.44,70.97,17.75,1,88.72,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.5,1.5,,,
2017-12-06,b623b7cb05ee3248fbe4a6ecbeed79a4,RJ,1,1,0,88.72,70.97,17.75,1,88.72,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,2.0,,,1.0,1.3333333333333333,,0.0,
2017-12-06,b623b7cb05ee3248fbe4a6ecbeed79a4,SP,3,3,0,253.47,70.97,13.520000000000001,1,84.49,2.0,4.0,1.0,0.0,0.0,0.0,3,12,49,2.0,1.0,,,2.5,2.0,0.0,0.0,
2017-12-06,b816ff414e308c71a09f04b4d0845c44,SP,1,1,0,117.85000000000001,99.9,17.95,1,117.85,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b84c03edd6414193f906d543a479a0e6,RS,1,1,0,77.08,61.9,15.18,1,77.08,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b84c4c7f1845f068f40e350865b803fa,SP,1,1,0,133.46,118.9,14.56,1,133.46,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,b8b426747049f2d3d6e00b486d47dedb,RJ,1,1,0,124.96,104.99,19.97,1,124.96,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,ba4a91633739ceceb2b73b627e2cfbc3,BA,1,1,0,178.49,139.99,38.5,1,178.49,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,bb7c4f517d04b6b36671d63ef0f198b0,PA,1,1,0,180.47,129.9,50.57,1,180.47,1.0,1.0,0.0,0.0,1.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,bd6e6fce9ada76ea2db0f1912e8e478f,SP,1,1,0,69.73,56.99,12.74,1,69.73,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,bdb4be6ce2f7f2b5be0a16088028c7fc,CE,1,1,0,111.73,85.0,26.73,1,111.73,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,bdc3291ab242ec1effc8eb0987850268,RJ,1,2,0,88.2,29.0,15.1,1,88.2,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,bdc3291ab242ec1effc8eb0987850268,SP,1,1,0,40.85,29.0,11.85,1,40.85,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.5,,,
2017-12-06,bed9b7934576c9ba61b6ba6f3babc698,SP,1,1,0,39.63,26.26,13.37,1,39.63,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,bee114927325f4d47e180a4a6ca7c214,SP,1,1,0,410.61,399.0,11.61,1,410.61,8.0,8.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,bf477d995ee4444807afc574cfbcc1c1,SP,1,1,0,69.33,59.99,9.34,1,138.66,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,c04e948c6900ce99ac47d89b3b6d70cd,SP,1,1,0,1025.76,950.0,75.76,1,1025.76,10.0,10.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,c09d788af5101df1f542712d2968d4df,MG,1,1,0,106.88,83.5,23.38,1,106.88,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,c2441af97dc659059897209bd93bfc3e,PR,1,1,0,39.589999999999996,24.49,15.1,1,39.59,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,c30302f36e15f43c1b85c9cb002028d5,SP,1,1,0,41.85,30.0,11.85,1,41.85,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,c4baedd846ed09b85f78a781b522f126,RJ,1,1,0,135.07999999999998,89.99,45.09,1,135.08,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,3.0,,,1.0,1.5,,0.0,
2017-12-06,c8894c0b162237058026ee80fe6a6f56,SP,1,1,0,58.62,49.9,8.72,1,58.62,5.0,5.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,c9af29e8a0c52866bb2c9f5f6344d9b2,SP,1,1,0,84.24,68.0,16.24,1,84.24,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,cadb69af336c16aba5c5223599821245,MG,1,1,0,27.75,13.65,14.1,1,27.75,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,cae7248e9bdfda82584faea19dbf793f,RJ,1,1,0,63.1,49.0,14.1,1,63.1,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,cd48f265a63e13b762601f5f794c5fca,RJ,1,1,0,75.67,59.49,16.18,1,75.67,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,cdef49b7bb863e9db298e7868ddf93e3,MG,1,1,0,70.14,56.0,14.14,1,70.14,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,cf944645d4ff2a3eed3ae17f641ea861,SP,1,1,0,61.75,49.9,11.85,1,61.75,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,d00f6c52d2730de05fb409f09ab6e732,SP,1,1,0,58.07,44.99,13.08,1,58.07,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,d69e906470f99256b16bee14a0268fd1,PR,1,1,0,105.28,89.9,15.38,1,105.28,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,1.0,,,1.0,1.0,,0.0,
2017-12-06,db35a562fb6ba63e19fa42a15349dc04,GO,1,2,0,113.04,38.6,17.92,1,113.04,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,2.0,2.0,,,
2017-12-06,dc36a7859b743d8610a2bbbaea26ece9,DF,1,1,0,258.33,249.0,9.33,1,258.33,5.0,5.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,def347b50c7dcc58410c7d66d14b87b4,SP,1,1,0,159.86,150.0,9.86,1,159.86,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,e25f22a38cdc5a14a51ade281eebd0e9,RJ,1,1,0,106.97,89.9,17.07,1,106.97,1.0,1.0,0.0,1.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,e3dd336775af78a83fc27ed85f0f15da,MS,1,1,0,414.85999999999996,395.65,19.21,1,414.86,2.0,2.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,e435ceb7ced9b8446defd858630454ed,SC,1,1,0,46.69,29.9,16.79,1,46.69,4.0,4.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,e71ba6dc5ef4b3bada7ee8d17304d31e,BA,1,1,0,267.94,246.97,20.97,1,267.94,10.0,10.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,e74d829aead9632c343d367969aec904,MG,1,1,0,63.949999999999996,59.9,4.05,1,238.15,1.5,2.0,0.5,0.0,0.5,0.0,3,12,49,,,,,1.0,1.0,,,
2017-12-06,e899d44e1fbd1131a4c94b9f7bb1ff2a,SP,1,1,0,109.49000000000001,99.98,9.51,1,109.49,1.0,1.0,1.0,0.0,0.0,0.0,3,12,49,,,,,1.0,1.0,,,
